book_id,user_id,rating
5672,2444,4
5672,4247,4
5673,2362,4
5673,316,2
5673,2005,4
5673,2707,2
5673,2695,1
5673,1276,4
5673,3795,1
5673,3113,1
5674,20,4
5674,4251,3
5674,2567,1
5674,3532,1
5674,4159,2
5674,1252,4
5674,2202,2
5674,2049,4
5675,1175,4
5675,114,1
5675,3382,4
5675,1066,4
5675,2467,1
5675,3575,3
5675,3268,3
5675,2435,4
5675,4094,1
5676,2657,1
5676,3786,2
5676,926,1
5676,226,4
5676,4544,1
5676,3776,4
5676,4285,3
5677,3664,1
5677,1820,1
5677,4813,2
5677,3116,2
5677,4863,1
5677,318,4
5678,968,3
5678,3225,3
5678,4981,1
5678,3234,4
5678,3231,4
5678,2669,1
5678,2038,4
5679,1932,4
5679,4594,4
5679,786,1
5679,3597,2
5680,117,1
5680,2243,3
5680,1453,4
5680,2957,3
5680,3021,1
5680,1916,2
5680,1922,2
5680,4836,4
5681,4078,4
5682,4666,1
5682,4683,2
5682,4726,4
5682,3197,1
5683,2493,4
5683,817,1
5683,1813,1
5683,3534,3
5683,4152,2
5683,4128,1
5684,1772,1
5684,565,2
5684,2520,2
5684,3411,2
5684,2323,3
5684,3822,3
5684,4403,1
5685,2045,3
5685,3744,2
5685,3301,4
5685,993,2
5686,4319,2
5686,3434,1
5686,496,3
5686,3952,2
5686,4823,3
5686,1796,2
5686,2773,1
5686,4729,1
5687,3125,2
5687,4365,1
5687,2582,4
5687,2204,2
5687,2265,2
5687,2241,4
5687,3407,4
5687,2667,2
5687,565,1
5688,1830,3
5688,984,3
5688,2475,4
5688,306,4
5688,1507,2
5688,739,1
5688,2935,2
5689,2124,4
5689,2221,4
5690,3150,4
5690,915,2
5690,395,2
5690,4205,4
5691,840,2
5692,4698,3
5692,700,3
5692,4724,2
5692,1663,3
5692,1181,1
5693,3005,3
5693,3557,4
5693,2108,1
5693,481,3
5693,94,2
5694,1626,3
5695,3304,4
5695,411,3
5695,4483,2
5695,3490,1
5695,4600,2
5695,2642,4
5695,2263,4
5695,4952,1
5695,3256,3
5696,4666,4
5696,493,1
5696,3072,1
5696,2171,1
5696,205,2
5696,3849,4
5697,4735,3
5697,38,3
5697,4494,1
5698,4335,1
5698,2899,4
5698,2434,1
5698,4277,3
5698,4424,3
5698,4753,4
5699,1607,2
5699,2414,1
5699,4120,3
5699,907,3
5699,3603,2
5699,788,3
5699,1845,2
5699,4212,3
5700,2798,4
5700,1289,1
5700,2392,2
5700,816,4
5700,132,1
5700,1254,4
5700,2302,4
5701,4437,3
5701,3769,2
5701,680,1
5701,901,3
5701,821,1
5701,3206,4
5702,444,4
5702,4124,1
5702,3899,3
5702,4507,4
5702,4562,4
5702,4329,1
5702,4962,4
5702,422,1
5702,3744,4
5703,45,1
5703,4453,4
5703,3490,2
5704,519,2
5704,537,4
5705,2998,1
5705,3097,2
5705,2565,2
5705,3313,4
5706,3283,1
5706,1323,3
5706,2689,1
5707,4268,1
5707,4749,4
5707,2120,3
5707,317,4
5707,3812,3
5707,4083,3
5707,1771,2
5707,333,3
5708,532,3
5708,995,3
5708,1954,1
5708,4026,3
5709,4210,3
5709,3803,3
5709,12,2
5710,3182,3
5710,2344,4
5710,3163,3
5710,3557,2
5710,2910,1
5711,4321,3
5711,1370,3
5711,1997,3
5711,3770,2
5711,1885,3
5711,1873,4
5711,3714,2
5711,200,2
5711,4607,3
5712,133,1
5712,2761,2
5712,2092,4
5712,1869,2
5712,778,3
5712,4499,3
5713,840,3
5713,484,1
5713,1237,4
5713,3411,2
5713,1215,2
5713,3970,1
5713,2181,3
5714,3828,1
5715,1178,4
5715,4778,4
5715,2205,2
5715,2161,4
5715,4590,1
5716,489,4
5716,4822,4
5716,19,3
5717,4990,4
5717,4731,3
5717,1167,3
5717,1723,2
5717,1610,3
5717,2343,1
5717,3629,4
5717,2204,4
5717,460,1
5718,395,2
5718,2563,4
5718,52,1
5718,1461,3
5719,293,1
5719,4745,3
5719,1502,4
5719,2402,4
5719,3743,3
5719,4528,2
5719,488,1
5719,924,2
5720,941,1
5720,4790,2
5720,3469,2
5720,2854,2
5720,2297,4
5720,4860,1
5721,1500,2
5721,3036,4
5722,4839,2
5722,4393,2
5722,2876,1
5722,4579,4
5722,1623,3
5722,2500,2
5722,1879,3
5722,645,4
5722,2908,2
5723,1027,3
5723,1638,2
5723,114,2
5723,3993,2
5724,1099,1
5724,2031,3
5725,2267,3
5725,1596,1
5725,3342,1
5725,2860,1
5725,132,4
5726,3121,2
5726,2278,2
5726,3280,4
5726,1745,2
5726,2432,2
5726,2210,3
5726,2111,1
5726,3864,2
5727,4291,1
5727,39,3
5727,2084,1
5728,3819,1
5728,225,2
5728,3815,4
5728,120,4
5729,3354,4
5729,242,2
5729,1239,2
5729,1893,1
5729,3875,4
5730,1080,4
5730,4321,2
5730,1716,1
5731,2468,2
5731,2288,2
5732,383,2
5732,927,1
5732,1067,3
5732,1741,1
5732,4337,2
5733,1152,2
5734,1630,1
5734,4790,1
5734,2262,4
5734,552,2
5735,1801,2
5735,2879,3
5735,1184,1
5735,2849,2
5735,1349,2
5735,4248,4
5736,2301,1
5736,4095,3
5736,4643,3
5736,2301,4
5736,3546,1
5736,1714,1
5736,656,2
5737,583,1
5738,732,3
5738,2392,4
5738,154,3
5738,1148,3
5738,3541,1
5738,3770,3
5739,1217,1
5739,3067,3
5739,233,3
5740,160,3
5740,2085,3
5740,223,2
5740,2821,2
5740,1232,1
5741,1801,2
5741,621,4
5741,4375,1
5741,3540,3
5742,742,1
5742,597,2
5742,1132,1
5743,49,3
5743,3498,3
5743,436,1
5743,902,4
5743,4622,4
5743,4732,3
5743,2514,4
5743,1258,2
5744,3156,4
5744,1787,3
5744,742,4
5744,3196,2
5744,2650,4
5744,3968,1
5744,4549,1
5744,91,3
5744,1792,1
5745,1524,2
5745,2000,4
5746,1468,1
5746,1224,1
5746,221,4
5746,4164,2
5746,4147,1
5746,3928,4
5747,4446,2
5747,1465,3
5747,3288,2
5748,495,2
5749,1658,4
5749,2154,4
5749,1508,1
5749,1319,2
5749,3298,3
5750,1954,1
5750,4671,3
5750,3721,2
5751,1207,3
5751,4009,2
5751,2768,2
5751,2562,2
5751,1465,2
5751,1439,4
5751,1691,4
5751,2866,3
5751,33,1
5752,2236,2
5752,2478,3
5752,4873,2
5752,1749,3
5752,1253,3
5752,2736,1
5752,2504,1
5752,1267,1
5753,325,4
5754,3166,4
5754,1411,3
5754,605,2
5754,4336,3
5754,2192,4
5754,3555,2
5754,965,3
5755,2854,3
5755,536,2
5756,4531,3
5756,1498,4
5756,3908,1
5757,1628,4
5757,3817,3
5757,3229,3
5757,2674,3
5757,3508,2
5757,1652,3
5757,275,2
5757,2962,4
5758,1338,3
5758,2713,3
5758,95,3
5759,1679,2
5759,2900,4
5759,2283,2
5759,2057,2
5759,4976,2
5759,3296,2
5759,3750,4
5759,762,4
5759,3868,1
5760,1060,4
5760,2862,3
5761,3357,3
5762,472,4
5762,206,3
5762,4226,4
5763,1980,2
5764,4952,2
5764,4781,1
5764,3967,3
5764,1440,1
5764,2244,3
5765,1493,2
5765,2784,1
5765,4927,2
5765,2131,1
5766,1752,1
5766,1248,4
5766,794,3
5766,4748,3
5766,4214,4
5766,4826,3
5767,3735,2
5767,3429,4
5767,2939,2
5767,2073,2
5768,3021,4
5768,2530,1
5768,1646,2
5768,4042,3
5768,839,1
5768,353,3
5768,2177,4
5768,4243,4
5769,4374,4
5769,3776,4
5769,4817,3
5769,4129,2
5769,2336,1
5769,2283,2
5769,1559,1
5769,2649,2
5769,2031,4
5770,1416,1
5770,301,1
5770,1265,1
5770,1284,3
5771,2966,2
5771,2097,3
5771,2310,2
5771,3575,3
5771,2768,4
5772,1703,1
5772,1907,1
5772,1924,1
5772,1451,1
5772,3400,1
5772,4446,3
5772,183,4
5772,2121,1
5772,2529,1
5773,3695,4
5773,556,1
5773,222,1
5773,2624,1
5773,2020,2
5773,1820,3
5774,889,1
5774,1827,4
5774,2953,1
5775,4845,3
5775,3354,1
5775,1240,4
5776,3398,2
5776,544,4
5776,3595,2
5776,142,3
5776,4011,4
5776,1799,4
5777,4346,2
5777,140,1
5777,491,1
5777,4439,4
5777,1491,3
5777,4311,1
5777,1651,1
5777,836,4
5778,3783,1
5778,3994,1
5778,1210,3
5778,1153,3
5778,4864,1
5778,4367,4
5778,4157,1
5778,3023,4
5778,2747,2
5779,2115,2
5779,2846,3
5779,4910,1
5779,996,1
5779,2881,4
5779,2148,1
5779,3832,4
5779,819,3
5779,4543,1
5780,929,1
5780,3199,4
5780,910,4
5780,703,4
5780,887,4
5780,760,4
5780,2160,4
5780,3091,4
5781,4686,4
5781,634,4
5781,4189,1
5781,3025,3
5781,2503,4
5782,4097,2
5782,3795,4
5782,4382,2
5782,1836,1
5782,1536,4
5783,1687,2
5783,3927,1
5783,1066,1
5783,2308,2
5783,1045,4
5783,3304,2
5783,4577,3
5783,60,4
5784,4826,1
5784,1926,3
5784,1178,4
5784,2879,2
5784,4978,1
5784,151,4
5784,3855,1
5784,4144,1
5785,2275,2
5785,4735,2
5785,333,2
5785,674,2
5785,1965,1
5785,2583,3
5785,4299,3
5785,1293,3
5785,1961,2
5786,3492,4
5786,1237,2
5786,3019,4
5786,2068,3
5786,3279,4
5786,811,1
5786,222,3
5786,3933,4
5787,1954,1
5788,1856,1
5788,2444,4
5788,545,1
5788,3463,4
5788,2798,2
5788,3425,4
5788,750,1
5789,1744,2
5790,371,3
5790,1106,1
5790,2081,3
5791,228,2
5791,1134,4
5791,3965,2
5791,2885,2
5791,868,3
5791,723,2
5791,753,3
5792,2357,4
5793,4598,1
5793,2671,2
5793,4008,1
5793,3033,1
5793,2223,2
5793,4862,4
5793,423,3
5793,3967,1
5793,1401,4
5794,4796,3
5794,285,3
5795,3686,1
5796,2755,3
5797,3523,3
5797,2271,1
5797,877,2
5797,3103,4
5797,2085,4
5798,919,4
5798,3110,3
5798,3465,4
5798,892,4
5798,3213,4
5798,1159,1
5798,678,3
5799,2132,3
5799,155,1
5799,2743,4
5799,1974,3
5799,4121,2
5800,3772,2
5800,2184,2
5800,1838,2
5800,3379,4
5800,2343,3
5800,1524,3
5801,1095,1
5801,4521,4
5801,1888,3
5801,1435,1
5801,4927,2
5801,2760,3
5801,2922,4
5801,2503,3
5801,2828,4
5802,1547,1
5802,175,1
5803,1950,2
5803,3682,2
5803,3329,2
5803,1834,1
5803,4446,3
5803,1416,2
5803,4912,2
5803,1528,1
5803,4796,3
5804,2235,2
5804,261,4
5805,1191,2
5805,2761,2
5805,231,4
5806,303,2
5806,2497,2
5806,347,2
5806,796,3
5806,1905,1
5806,151,2
5807,3452,3
5807,4987,2
5807,4979,1
5807,2954,2
5807,3859,3
5807,3277,2
5807,1294,2
5807,3178,3
5808,2614,4
5808,1748,3
5809,268,4
5809,1861,2
5810,3491,1
5810,2807,2
5810,3157,3
5810,2236,4
5810,1096,2
5810,568,3
5810,4039,2
5810,2797,2
5811,3200,2
5811,1621,4
5812,4238,3
5812,760,2
5812,3621,3
5812,3241,1
5812,4408,4
5812,1623,3
5812,2405,1
5812,4294,4
5813,1320,3
5813,4352,4
5813,2821,1
5813,1503,3
5813,1064,1
5813,2642,2
5813,1130,2
5814,1573,3
5815,4874,3
5815,3895,3
5815,3864,4
5816,2183,2
5816,2720,2
5816,3859,4
5817,1118,2
5817,2220,4
5817,177,4
5817,319,3
5818,4167,1
5818,2778,3
5818,3113,1
5818,2491,3
5818,4907,4
5819,1948,1
5819,953,1
5819,4606,4
5819,2674,2
5819,4166,3
5820,4245,3
5820,2727,4
5820,3594,1
5820,1701,1
5820,3909,2
5820,4779,3
5820,640,3
5820,3477,4
5821,2075,3
5822,3254,3
5822,1026,2
5822,311,3
5822,1787,2
5823,4943,4
5823,3198,1
5823,4114,1
5823,4864,4
5824,1924,2
5824,416,1
5824,3218,1
5824,3974,1
5825,2710,1
5825,1876,2
5825,1979,2
5825,969,3
5825,1885,2
5826,3666,3
5827,3990,4
5827,137,3
5827,3604,3
5827,472,3
5828,4033,2
5828,2074,1
5828,1465,3
5829,3988,3
5829,4052,4
5829,143,1
5829,3714,4
5830,1318,1
5830,2117,2
5830,4821,2
5830,1500,3
5830,3567,4
5830,2945,3
5830,137,1
5830,4614,1
5831,1061,2
5831,1572,3
5831,3742,4
5831,4555,4
5832,2206,3
5832,2878,4
5832,3323,3
5833,3419,2
5833,4998,2
5833,2905,2
5833,735,3
5833,1257,3
5833,4951,1
5833,1597,2
5834,4365,4
5834,3354,1
5834,4071,1
5834,520,4
5834,761,2
5834,2859,3
5835,4486,3
5835,2540,3
5835,2483,2
5835,1302,4
5836,4710,4
5836,3050,1
5836,1149,1
5836,541,2
5836,462,3
5836,2686,2
5836,3146,2
5836,1557,1
5836,1058,4
5837,143,4
5837,3819,3
5837,1360,1
5837,4743,4
5837,2950,1
5837,4122,2
5837,3611,4
5838,285,3
5838,251,3
5838,4261,3
5838,31,2
5838,253,4
5838,1230,3
5838,4146,1
5839,1956,4
5839,4287,1
5839,4480,3
5839,3376,2
5839,456,2
5839,4017,2
5839,102,2
5839,1255,1
5839,4927,4
5840,157,1
5840,1473,4
5840,1050,4
5840,2578,2
5840,476,1
5840,18,3
5840,1767,1
5840,3512,1
5840,513,1
5841,4888,4
5841,4945,2
5841,1407,1
5841,3095,4
5841,3919,2
5841,2063,3
5841,3503,4
5842,3782,4
5842,2600,2
5842,4538,2
5842,555,4
5843,3559,2
5843,2082,1
5843,1289,2
5843,356,4
5843,2688,2
5843,2012,2
5844,20,2
5844,1390,2
5844,953,3
5844,3976,3
5844,311,1
5844,3451,3
5845,543,4
5845,3237,4
5845,889,4
5845,2279,1
5845,4065,1
5845,142,2
5846,1408,1
5846,2800,2
5846,1838,3
5846,4514,3
5847,4888,4
5847,124,2
5847,1559,1
5847,1112,1
5847,2902,3
5847,2064,1
5848,1218,4
5848,4590,4
5848,464,3
5849,3554,2
5849,4297,4
5849,991,1
5849,1772,3
5849,32,1
5849,1310,1
5849,2417,2
5849,2047,3
5849,3897,1
5850,3246,3
5850,1814,4
5850,2056,4
5850,4854,1
5851,477,1
5851,2398,3
5852,1150,2
5852,832,4
5852,3847,4
5852,2640,3
5852,2637,2
5852,1044,4
5853,714,1
5853,2810,4
5853,977,3
5853,363,2
5853,1346,4
5853,1430,3
5853,3507,2
5853,3657,4
5854,4824,1
5854,2207,3
5855,2435,1
5855,21,4
5855,653,4
5856,3804,1
5856,961,1
5856,1045,4
5856,4111,3
5856,1113,1
5856,729,2
5856,60,1
5857,603,4
5857,61,3
5857,1661,1
5857,3458,4
5857,3797,1
5857,1961,1
5857,2530,4
5857,2911,3
5857,3976,2
5858,1614,1
5858,458,3
5858,4406,1
5858,1351,1
5858,2601,2
5858,1835,3
5859,4375,1
5859,4648,4
5859,4065,3
5859,1396,3
5859,2687,1
5859,3799,1
5859,1416,1
5860,1317,3
5860,2377,1
5860,1853,4
5860,2226,3
5860,2487,4
5860,1650,1
5860,3088,1
5860,1287,4
5861,3523,3
5861,3015,4
5862,1468,1
5862,749,2
5862,3824,4
5862,3726,2
5863,208,3
5864,3947,1
5864,2464,4
5864,4019,1
5864,4018,1
5864,3867,4
5864,949,1
5864,784,3
5864,4034,1
5865,240,3
5865,4352,1
5865,278,4
5865,2641,3
5865,1285,3
5866,3572,1
5866,3310,4
5866,1871,2
5866,3687,3
5866,621,4
5866,1287,2
5866,2176,3
5867,4857,2
5867,2035,3
5867,6,3
5867,4399,3
5867,4465,2
5867,3715,3
5867,3346,4
5867,4160,4
5867,1992,3
5868,1709,2
5868,2221,3
5868,3562,1
5868,4340,3
5869,4280,4
5869,1898,3
5870,3835,1
5870,921,4
5870,1682,3
5870,130,2
5870,1605,2
5870,3331,3
5871,2798,2
5871,3322,2
5871,2936,4
5871,3072,2
5871,2600,3
5871,3209,1
5871,2064,3
5871,994,2
5871,2589,1
5872,4173,3
5872,56,4
5872,3218,1
5873,4123,1
5874,1685,1
5874,3768,2
5874,3913,2
5874,1605,4
5874,965,4
5874,945,2
5874,4721,4
5874,4994,1
5875,604,1
5875,524,3
5875,3678,4
5875,1762,3
5875,2996,4
5875,1496,3
5875,1609,4
5875,3385,2
5876,1822,2
5876,2204,3
5876,585,3
5876,2371,2
5876,2557,2
5876,3466,2
5877,1645,1
5877,211,2
5877,2154,2
5877,4400,3
5878,574,4
5878,3309,4
5879,4270,3
5879,4883,3
5879,2970,1
5879,4526,3
5879,3797,1
5879,3025,3
5879,4130,4
5879,2959,1
5880,2872,3
5880,3324,4
5881,4940,3
5881,2913,2
5881,4654,1
5881,1,1
5881,842,2
5881,778,4
5881,3821,3
5882,1584,2
5882,1939,3
5882,869,1
5882,3699,4
5882,856,4
5882,3186,3
5883,654,2
5883,3655,2
5883,2026,4
5883,2582,3
5884,3556,1
5884,677,4
5885,3924,2
5885,2936,1
5885,694,3
5885,4587,1
5885,2553,4
5885,4347,3
5885,3335,3
5885,4973,2
5886,3514,4
5886,3705,3
5887,1343,1
5887,2566,4
5888,4615,3
5888,4457,3
5888,416,2
5888,2258,1
5888,2777,4
5888,3812,3
5889,2167,4
5889,2591,4
5889,2620,4
5889,626,3
5889,4473,1
5889,2489,2
5889,169,2
5890,4018,2
5890,1031,3
5890,4980,4
5890,1978,1
5890,3549,3
5890,3889,2
5890,754,3
5891,799,1
5891,3743,1
5891,3342,1
5891,466,2
5891,2962,2
5891,935,2
5891,3815,3
5892,4010,3
5892,4587,4
5892,1630,1
5893,2372,1
5893,2986,2
5893,4971,2
5893,3037,2
5893,1450,1
5893,81,4
5893,3522,3
5893,444,4
5893,4825,1
5894,1940,4
5895,3667,2
5895,3473,3
5895,2929,3
5895,1112,2
5895,1080,1
5895,52,2
5895,4360,4
5895,1702,2
5895,4690,3
5896,4050,1
5896,2809,4
5896,303,4
5896,3760,4
5896,149,1
5896,2709,2
5897,1776,3
5898,3777,4
5898,1214,4
5898,3224,2
5898,3,4
5898,4857,3
5899,1748,1
5900,67,3
5900,1842,3
5900,1654,3
5900,3675,1
5900,2427,1
5900,3579,4
5901,1765,1
5901,3500,3
5901,4590,1
5901,2800,2
5901,824,2
5901,1950,4
5901,308,4
5901,3761,2
5902,3516,3
5902,1832,4
5902,4377,2
5902,717,2
5902,1461,3
5902,1190,4
5902,1078,4
5902,3509,3
5902,306,4
5903,4533,1
5903,3786,3
5903,358,3
5903,3326,3
5903,496,3
5903,4605,2
5903,1363,1
5904,1980,4
5904,4978,2
5904,4273,1
5904,3611,3
5904,871,2
5904,1579,1
5904,1069,1
5904,4459,1
5904,4734,2
5905,301,1
5906,2884,3
5906,1506,1
5906,979,3
5906,1735,4
5906,4845,3
5906,2209,2
5907,2388,2
5907,751,2
5907,3898,2
5907,4304,3
5907,379,3
5907,2939,4
5907,852,4
5908,1222,4
5908,22,4
5909,3976,3
5909,4406,4
5910,16,2
5910,3640,2
5910,67,4
5910,1536,1
5911,2676,3
5911,1383,4
5911,3312,3
5911,2765,1
5911,4059,1
5911,1565,3
5912,3564,2
5912,2995,1
5912,1397,2
5912,4052,4
5912,770,4
5912,4442,3
5912,3746,2
5912,403,3
5912,892,3
5913,1529,3
5913,2907,3
5913,452,1
5914,243,4
5914,3042,3
5914,4405,2
5914,2750,1
5915,1686,2
5915,2515,4
5915,1935,3
5915,1935,2
5915,1564,2
5915,2721,4
5915,1156,3
5916,1991,4
5916,4476,1
5916,3595,1
5916,2103,1
5916,4247,1
5916,4967,2
5916,4056,2
5916,3247,2
5916,2530,1
5917,4308,2
5917,3214,1
5917,1641,3
5918,1489,1
5919,2481,1
5919,4804,3
5919,873,4
5920,2417,2
5920,11,3
5920,3802,2
5920,2177,3
5920,1554,3
5920,1501,2
5920,2184,2
5920,246,2
5920,1345,4
5921,4681,4
5922,2833,2
5922,4903,4
5923,1811,1
5923,1413,3
5924,424,3
5924,4226,1
5924,1075,2
5925,4781,2
5926,4728,3
5926,601,3
5926,3430,4
5926,4818,2
5926,3035,1
5926,1812,2
5926,449,2
5926,2063,3
5926,421,1
5927,1549,2
5928,648,1
5928,655,4
5928,1353,3
5928,372,4
5928,1952,2
5928,207,4
5928,2799,4
5928,3730,2
5928,4859,1
5929,3525,4
5929,1901,3
5929,3335,3
5929,1862,1
5929,584,3
5929,3042,3
5930,2266,1
5930,438,4
5930,2023,4
5931,2557,3
5931,2402,4
5931,1156,3
5931,1302,2
5931,413,3
5931,4905,3
5931,3965,4
5932,2529,3
5932,4276,4
5932,4768,3
5933,162,2
5933,1202,3
5933,1359,2
5934,3954,4
5934,1090,2
5935,3517,2
5935,3101,4
5935,3600,2
5935,1570,1
5935,165,3
5935,1481,2
5936,2412,4
5936,4227,1
5936,1644,1
5936,3450,2
5936,2120,3
5936,1847,2
5936,276,4
5936,4514,3
5936,402,3
5937,1330,2
5937,3311,1
5937,4897,4
5937,3537,4
5937,3958,2
5937,4681,4
5937,2455,3
5937,659,1
5937,3061,4
5938,4880,3
5938,4057,4
5938,524,2
5938,155,2
5939,4516,3
5939,1297,4
5939,3975,3
5939,2653,3
5939,1967,1
5940,3996,2
5940,3920,3
5940,443,3
5940,3538,3
5940,2401,3
5940,3879,2
5941,3692,3
5941,2708,2
5941,912,4
5941,3594,1
5942,814,2
5942,2246,4
5942,1410,2
5942,998,4
5942,2050,3
5942,1810,4
5942,2875,2
5943,550,3
5943,3670,3
5943,964,3
5943,3630,2
5943,153,4
5943,4079,2
5943,1437,1
5944,1274,4
5944,1065,4
5944,4138,4
5944,1548,1
5944,1441,1
5944,3226,3
5944,4686,1
5944,2319,2
5944,1754,4
5945,361,3
5945,3286,2
5945,3322,4
5945,4282,3
5945,1433,3
5946,2667,4
5946,1754,3
5946,6,3
5946,76,2
5946,99,2
5946,3452,2
5947,2581,4
5947,2979,3
5947,2477,4
5947,1820,1
5947,286,1
5947,4911,1
5947,3537,4
5948,2813,4
5948,1066,4
5948,679,4
5948,1687,2
5948,3052,3
5948,68,1
5949,3913,1
5949,1456,4
5949,915,4
5949,1990,2
5949,1803,1
5949,3589,2
5949,301,3
5950,3901,1
5950,4853,1
5950,2659,4
5950,4363,2
5951,3251,2
5951,1342,1
5951,4835,1
5951,2408,3
5951,789,1
5951,123,4
5952,148,2
5952,478,4
5953,1231,2
5953,545,1
5953,1176,4
5953,1425,1
5953,558,3
5953,2164,1
5953,2305,3
5953,4510,3
5953,948,3
5954,4934,4
5955,3257,2
5955,4210,4
5955,2672,1
5956,1417,1
5956,80,1
5956,2323,2
5956,2796,3
5956,1702,3
5956,2373,4
5956,4328,3
5957,4100,2
5957,4883,4
5957,3413,1
5957,3884,2
5957,2429,1
5958,1866,1
5958,1232,4
5959,2037,1
5959,4615,2
5959,154,1
5959,4755,2
5959,3819,4
5960,2948,3
5961,1638,4
5962,2798,4
5962,4741,1
5962,1728,2
5962,2489,2
5962,1943,1
5962,4197,2
5963,972,3
5963,823,4
5963,4361,4
5964,575,1
5964,3057,3
5964,4324,4
5964,2527,3
5964,1650,1
5964,884,2
5964,3888,2
5965,1906,4
5966,1662,3
5966,606,1
5966,404,1
5966,154,4
5966,2790,1
5966,3682,4
5967,4938,3
5967,1253,1
5967,1759,1
5967,3363,3
5968,2282,1
5968,1612,1
5969,540,2
5969,2378,2
5969,4511,2
5969,1296,2
5969,1485,1
5970,3637,4
5970,2030,1
5970,742,2
5970,2360,4
5971,1325,2
5972,4777,4
5972,4883,3
5972,643,1
5972,2487,1
5972,4696,2
5972,217,4
5972,3521,2
5973,1573,4
5973,4495,4
5973,678,2
5974,2832,2
5974,2872,1
5974,4530,3
5974,802,3
5974,4814,2
5974,4204,3
5974,494,1
5974,2563,3
5975,2456,2
5975,2788,1
5975,4102,1
5975,3527,2
5975,2932,2
5975,643,3
5975,3696,4
5976,4980,4
5976,3591,1
5976,2690,2
5976,1838,1
5976,1035,4
5977,851,4
5977,205,2
5977,4291,2
5977,1596,4
5977,946,2
5977,3432,3
5977,4980,1
5977,4312,2
5977,562,1
5978,2948,3
5978,286,2
5979,3947,3
5979,464,1
5979,2368,3
5979,1701,4
5979,4918,3
5979,1359,2
5979,4309,2
5979,3549,3
5979,4345,2
5980,4649,2
5981,2518,1
5981,3807,1
5981,208,2
5982,1595,1
5982,427,2
5982,4631,2
5982,904,2
5982,2337,4
5983,4186,3
5983,1768,4
5983,2582,3
5984,363,1
5984,2650,4
5984,4418,4
5984,600,4
5984,387,4
5984,903,4
5984,2088,3
5984,1044,3
5984,362,1
5985,361,3
5985,1773,1
5985,1947,3
5985,1196,3
5985,3325,3
5985,2748,4
5985,4316,2
5985,139,2
5985,786,2
5986,2347,4
5986,2539,2
5986,2286,3
5986,2447,2
5986,2035,1
5986,2534,1
5986,3521,1
5986,716,3
5986,2984,1
5987,2505,3
5987,2631,3
5987,921,1
5987,4260,3
5988,62,1
5988,1644,3
5988,1338,1
5988,4408,1
5988,1265,3
5988,1338,1
5988,4171,2
5989,3101,2
5989,165,4
5989,1165,3
5989,1022,3
5989,4507,3
5989,4909,1
5990,1609,3
5990,3673,4
5990,171,2
5990,532,3
5990,1804,4
5990,1605,4
5991,2389,2
5991,2390,4
5991,366,3
5991,4382,2
5991,1959,3
5991,1669,4
5991,3161,4
5992,1516,2
5992,539,3
5992,2415,1
5993,2342,1
5993,3250,4
5993,1446,1
5993,1860,1
5993,4301,4
5993,745,4
5994,1199,4
5994,466,1
5994,332,3
5994,1787,1
5995,3681,1
5995,2691,1
5995,549,1
5995,3243,1
5995,4615,3
5996,230,3
5996,562,4
5996,629,1
5996,2193,2
5996,1233,2
5996,4392,2
5996,1453,3
5996,4256,3
5997,842,3
5997,4203,1
5997,791,2
5998,1222,1
5998,1922,1
5998,1834,1
5998,2016,4
5998,1470,3
5998,4202,1
5998,1429,3
5999,4251,1
5999,944,2
5999,2490,2
5999,4023,2
5999,3893,4
5999,1201,1
6000,1819,1
6000,4410,2
6000,3999,1
6001,689,3
6001,996,1
6001,766,4
6001,2031,4
6001,3980,4
6001,2986,2
6001,1987,2
6001,977,3
6002,3734,2
6002,2366,4
6002,809,3
6002,1239,3
6002,828,1
6002,2106,3
6003,913,2
6003,3469,1
6004,2611,3
6004,2665,1
6004,2562,3
6004,862,1
6004,3078,3
6004,516,1
6004,1668,4
6004,1813,2
6004,2377,2
6005,2161,3
6005,4348,3
6005,4195,2
6006,3759,4
6006,544,1
6006,4154,2
6006,2186,2
6006,3511,3
6006,542,1
6006,1368,3
6006,2207,3
6006,4029,4
6007,3189,2
6007,1004,3
6007,2965,4
6007,2565,2
6007,1333,4
6007,4235,4
6007,751,4
6007,4897,2
6007,1017,4
6008,4389,2
6009,1504,3
6009,1052,1
6009,2567,2
6009,3780,1
6009,4308,4
6010,4450,2
6011,2498,1
6011,3844,1
6012,2307,1
6012,3041,4
6012,3378,4
6012,4808,1
6012,3176,4
6012,1324,4
6013,4911,2
6013,3281,4
6014,728,3
6014,1284,4
6014,4483,4
6014,1060,4
6014,863,3
6014,3150,1
6014,4648,3
6015,1321,2
6015,3421,4
6015,4975,1
6015,4626,4
6015,4329,2
6015,4313,3
6015,3813,2
6016,457,4
6017,2499,2
6017,3286,4
6017,4421,2
6018,4877,3
6018,1082,3
6019,2928,3
6019,955,2
6020,2707,3
6020,764,2
6020,1254,1
6020,1974,3
6021,4217,3
6021,251,3
6021,1277,2
6021,4436,4
6022,3261,1
6022,2440,2
6022,542,1
6022,4336,4
6022,2645,1
6022,2422,4
6023,2860,4
6023,72,1
6023,3273,2
6023,1218,4
6023,1861,1
6023,821,3
6023,2735,1
6023,2581,2
6023,2636,1
6024,4620,1
6024,4210,4
6024,1959,4
6024,1349,4
6024,2650,2
6024,1018,2
6024,2336,4
6024,4112,2
6025,3275,3
6025,3397,1
6025,857,3
